booking_id,customer_id,customer_name,booking_type,booking_date,status,class_type,instructor,time_slot,duration_mins,price,facility,theme,service_name,service_type,customer_email,customer_phone
f996e803-a81c-4e6a-9fd6-a76f9d709daf,620de65f-cda1-4af0-9a0e-0c0b1ede5ad7,Customer 323,Facility,2025-06-14,Pending,N/A,N/A,16:00,120.00,211.24,Play Area,N/A,Play Area,Birthday Party,customer323@example.com,001-119-7160
9530b168-9615-4ce7-ab3b-8bcbdd580aac,8bbd8491-632e-4d48-80a2-ee6c858e2afb,Customer 325,Facility,2025-03-30,Confirmed,N/A,N/A,09:00,45.00,130.8,Play Area,N/A,Play Area,Facility,customer325@example.com,001-235-7148
d69aea51-172e-41ae-8d59-cf2895ace984,6b4dd042-c544-410d-b132-92a3b5f0b443,Customer 333,Facility,2025-06-11,Pending,N/A,N/A,16:00,120.00,224.27,Party Room,N/A,Party Room,Facility,customer333@example.com,001-114-4354
563d15fe-0759-451a-a8d5-756957a8529d,55e16c09-4a1c-45df-90a5-0cf9d5541d84,Customer 341,Birthday Party,2025-05-18,Pending,N/A,N/A,11:00,120.00,285.76,Play Area,Superhero,Play Area,Class,customer341@example.com,Not Provided
161e58f5-be37-4281-8895-5c97f3fd1055,8cc6adba-5014-4783-b70c-fa36d1101d09,Customer 348,Birthday Party,2025-05-10,Confirmed,N/A,N/A,17:00,120.00,117.22,Party Room,Sports,Party Room,Birthday Party,customer348@example.com,001-410-6933
bb4b4764-50da-44a0-8eae-ffb677b60b22,5afe4fff-f314-4172-84ab-1f6123de2bee,Customer 361,Birthday Party,2025-06-12,Pending,N/A,N/A,13:00,120.00,137.92,Party Room,Princess,Party Room,Facility,customer361@example.com,001-172-6097
64f37420-d52b-4774-8cff-994c2e96819b,db36f6e0-6eeb-49e8-ac8d-5175f4e75f15,Customer 362,Birthday Party,2025-04-20,Confirmed,N/A,N/A,11:00,120.00,92.17,Party Room,Sports,Party Room,Birthday Party,customer362@example.com,001-986-4880
848496de-c67a-434d-a514-519ea87f6ba0,ff6cf747-489b-45cc-9419-c3722373f10e,Customer 365,Birthday Party,2025-06-13,Confirmed,N/A,N/A,12:00,45.00,174.52,Play Area,Superhero,Play Area,Birthday Party,customer365@example.com,001-170-6504
f919862f-e84f-41b5-a33c-928c365d2854,88191070-39fb-47f7-bfad-8d411d2ba08b,Customer 214,Facility,2025-04-28,Pending,N/A,N/A,15:00,45.00,0,Play Area,N/A,Play Area,Facility,customer214@example.com,001-710-1272
af1fc268-86a3-481e-8370-ec9adb3b0aa6,64b2cf20-63bd-45f3-9dc6-0cabb9d8d5bc,Customer 216,Facility,2025-06-02,Confirmed,N/A,N/A,15:00,45.00,192.91,Party Room,N/A,Party Room,Facility,customer216@example.com,001-323-2236
06ac341b-6e17-49c8-a712-fcd0da573ff7,ae4dd866-0099-4207-bb94-fa2c963b0991,Customer 217,Facility,2025-04-19,Confirmed,N/A,N/A,13:00,120.00,199.16,Play Area,N/A,Play Area,Facility,customer217@example.com,001-491-6594
207acf67-018b-4947-9451-be1afa9a0412,8b0988e4-feaa-4345-b126-fd0f67731626,Customer 218,Facility,2025-05-03,Pending,N/A,N/A,15:00,120.00,191.75,Play Area,N/A,Play Area,Facility,customer218@example.com,001-106-7500
7a3b501a-38c3-4481-8b05-79113029b63c,a8627d48-4c34-4e9d-933b-100ec5ca48fc,Customer 855,Facility,2025-06-01,Pending,N/A,N/A,09:00,90.00,273.2,Party Room,N/A,Party Room,Birthday Party,customer855@example.com,001-134-6471
2344e771-1f65-4aa0-a0e6-b1c615ab6cc2,66a219a0-d803-4ae4-bc30-d5cedcc5fc74,Customer 857,Facility,2025-04-21,Confirmed,N/A,N/A,11:00,90.00,100.19,Play Area,N/A,Play Area,Facility,customer857@example.com,001-880-5060
8c6a4911-a655-459d-bb63-bf34bdaa3548,ea9e4913-90d2-4bfa-b161-b7d734938cc2,Customer 860,Facility,2025-04-11,Confirmed,N/A,N/A,11:00,45.00,104.42,Party Room,N/A,Party Room,Facility,customer860@example.com,001-690-3685
f386c9f2-3274-4fa6-b3c0-232226e13100,978dd07f-525c-4c81-9b5f-3ac44889a0c5,Customer 229,Facility,2025-04-04,Confirmed,N/A,N/A,14:00,90.00,141.88,Play Area,N/A,Play Area,Facility,customer229@example.com,001-572-5435
6a3d6360-d881-41bd-8462-7b29d977c85f,8b7f5f1a-f827-4271-9d29-29484ef62b28,Customer 232,Facility,2025-05-01,Confirmed,N/A,N/A,12:00,45.00,224.36,Party Room,N/A,Party Room,Class,customer232@example.com,001-252-5536
7854d5cd-820f-4f0d-b034-41194453ed01,fc8e8016-aaf6-492e-aa15-a871b85f295a,Customer 661,Class,2025-06-03,Confirmed,Dance,Amanda Davis,Unknown,83.06,16.75,N/A,N/A,Dance,Class,customer661@example.com,Not Provided
1ffaf345-cb63-45a1-8e5c-503ef8073faa,39c52b94-3f54-495f-8074-3a0d0d3ba8bc,Customer 675,Class,2025-04-17,Confirmed,Gymnastics,Unknown Instructor,Unknown,83.06,248.91,N/A,N/A,Gymnastics,Class,customer675@example.com,001-165-9144
66db20cf-d1ea-4425-9c6b-1ab344eb8c80,71da2c01-b6d0-489f-bcc7-3ad103cad12d,Customer 673,Class,2025-05-02,Confirmed,Art,Amanda Davis,Unknown,83.06,159.03,N/A,N/A,Art,Birthday Party,Not Provided,001-362-5987
c03971e9-8031-44aa-912e-5404dd97b9de,7f253fc7-884f-4c68-9862-69808fa96463,Customer 335,Facility,2025-05-15,Pending,N/A,N/A,12:00,120.00,0,Play Area,N/A,Play Area,Facility,customer335@example.com,001-318-1625
fd4178f4-9559-4d2a-bae3-1909e2748f72,3e24f6d6-1972-424e-8303-0e690003b502,Customer 338,Facility,2025-04-02,Pending,N/A,N/A,17:00,45.00,196.43,Party Room,N/A,Party Room,Facility,customer338@example.com,001-563-7230
26cc6154-2178-492e-b29c-f62aa3de7471,45995494-0656-4915-9d4c-552afd5df74a,Customer 808,Class,2025-06-15,Confirmed,Dance,Amanda Davis,15:00,90.00,159.03,N/A,N/A,Dance,Birthday Party,customer808@example.com,001-378-3127
b9fb3b4b-6332-469d-9c8d-cba0851e4cad,8b4b8509-7f4f-43cf-9a2e-e9f9887871bc,Customer 806,Class,2025-03-27,Confirmed,Art,James Howard,17:00,45.00,233.02,N/A,N/A,Art,Class,customer806@example.com,001-912-1765
d1c1931f-cda8-4316-a83c-5d18ad2c8077,29bfe497-c22d-40d4-a458-df8533ebc9a9,Customer 316,Birthday Party,2025-05-22,Confirmed,N/A,N/A,15:00,90.00,159.03,Play Area,No Theme Selected,Play Area,Birthday Party,customer316@example.com,001-239-2104
e1aa3542-8ab9-4ddf-ba10-f937fc2dc8ad,966ac221-ba15-4a22-b50e-40a86b74d767,Customer 349,Birthday Party,2025-06-13,Confirmed,N/A,N/A,14:00,90.00,159.03,Party Room,Princess,Party Room,Birthday Party,customer349@example.com,001-660-9919
76bbba15-59e6-4739-9362-90288549b5fb,3f49b837-ac95-4176-95cf-4617ed418c76,Customer 652,Class,2025-04-10,Pending,Dance,James Howard,10:00,45.00,219.58,N/A,N/A,Dance,Class,customer652@example.com,001-314-2376
0af7d566-0b1c-4929-bbbb-35e505b78194,aca484c7-8d06-4583-bf4d-0dd9cada9ceb,Customer 658,Class,2025-04-10,Pending,Gymnastics,Amanda Davis,09:00,90.00,279.73,N/A,N/A,Gymnastics,Class,customer658@example.com,001-684-4506
0a4b6c2e-023f-4f57-a05f-baa8ce35efa1,bddcf1d8-a5c0-43b1-be3d-1622c18911b9,Customer 669,Class,2025-04-07,Pending,Gymnastics,Unknown Instructor,13:00,90.00,170.2,N/A,N/A,Gymnastics,Facility,customer669@example.com,001-334-8578
5a1ddc47-9132-4b17-af32-d0759e3bdc4f,750e3166-4ac4-49b5-b733-9f18025a29b2,Customer 670,Class,2025-04-18,Pending,Art,Lisa Hensley,13:00,90.00,243.93,N/A,N/A,Art,Class,customer670@example.com,001-505-5537
a68722ff-f5e6-4490-a963-17b61a0b3e8b,55596e1d-c7eb-4b30-8906-e1b2053069a1,Customer 233,Facility,2025-05-27,Pending,N/A,N/A,16:00,120.00,234.3,Play Area,N/A,Play Area,Birthday Party,customer233@example.com,001-149-2485
ee33f768-a82a-4e0a-b244-4272779106db,53d1f935-e546-4f0e-8444-0e9e589fd5b7,Customer 238,Facility,2025-05-05,Confirmed,N/A,N/A,10:00,45.00,167.42,Play Area,N/A,Play Area,Facility,customer238@example.com,Not Provided
6b7ef21a-894c-4dd0-be1e-4b95e0b0eff4,5aad821f-9e71-41f3-9af6-f9af65b16fe3,Customer 305,Facility,2025-06-22,Confirmed,N/A,N/A,11:00,120.00,225.62,Party Room,N/A,Party Room,Facility,customer305@example.com,001-155-1487
43016574-e076-41f7-aaf9-137414687381,b6596dcc-9b18-4f4f-8747-54a34a8e1ed2,Customer 306,Facility,2025-05-18,Pending,N/A,N/A,14:00,90.00,29.8,Play Area,N/A,Play Area,Birthday Party,customer306@example.com,001-527-9761
9c2eabd0-0514-4685-8d27-670aa112b586,851fd2c2-4859-4355-a10a-b08f90c6468a,Customer 681,Class,2025-03-29,Confirmed,Art,James Howard,Unknown,83.06,246.26,N/A,N/A,Art,Facility,customer681@example.com,001-858-5979
5ac3fdc5-afab-424f-8ee5-ad1edec4d541,36b2dcde-16fe-4ad9-9606-ba52f165b2c6,Customer 810,Class,2025-05-07,Confirmed,Gymnastics,Lisa Hensley,13:00,120.00,123.7,N/A,N/A,Gymnastics,Class,customer810@example.com,001-274-5625
ff457e26-bc4d-4cc0-9026-cf010a3fa103,78bde640-6aa5-4a93-a955-215aaa6d4068,Customer 30,Birthday Party,2025-05-29,Pending,N/A,N/A,16:00,45.00,18.07,Play Area,Princess,Play Area,Birthday Party,Not Provided,001-176-1957
6e565391-c75d-4193-9f7b-dc0b1be6dd90,41356f6c-6238-4e12-9087-59229369ed4e,Customer 824,Class,2025-05-07,Pending,Art,Amanda Davis,16:00,120.00,199.96,N/A,N/A,Art,Birthday Party,customer824@example.com,Not Provided
9acfb5f4-4a6b-46b1-89c7-65a66120f184,72bf408b-7f78-4fd3-a920-325954cc7705,Customer 36,Birthday Party,2025-05-10,Pending,N/A,N/A,13:00,45.00,296.34,Play Area,Superhero,Play Area,Birthday Party,customer36@example.com,001-974-2553
08efb093-9485-42ce-b747-0511e84a1c7f,abe3717b-c232-479d-9750-b3a77b28f497,Customer 37,Birthday Party,2025-05-01,Pending,N/A,N/A,17:00,45.00,19.06,Party Room,Superhero,Party Room,Birthday Party,Not Provided,001-677-5790
e172506e-577d-40ab-b9c8-bd200f71501a,aa5b47aa-9d63-4cc7-9650-6f9c2b4b6c2e,Customer 639,Birthday Party,2025-04-27,Pending,N/A,N/A,Unknown,0.00,94.29,Party Room,Princess,Party Room,Birthday Party,customer639@example.com,001-544-9478
01d74862-6e44-435a-a611-4833c8851669,007c4181-3664-46a9-828b-09f2dd214716,Customer 411,Birthday Party,2025-06-01,Pending,N/A,N/A,Unknown,0.00,83.96,Party Room,Superhero,Party Room,Birthday Party,customer411@example.com,001-867-7541
24a219e4-ee6a-46cc-b4cb-b7f5f74dc461,08007099-02de-461c-8a7e-ab9da4ad89a6,Customer 454,Birthday Party,2025-04-09,Pending,N/A,N/A,Unknown,0.00,168.68,Party Room,Superhero,Party Room,Birthday Party,customer454@example.com,Not Provided
0c835126-61a2-4f7e-a6cb-32c0d54fec24,eb9b0ec2-e66a-4730-8105-3e2fa76bb388,Customer 290,Birthday Party,2025-04-12,Pending,N/A,N/A,Unknown,0.00,99.44,Play Area,Sports,Play Area,Class,customer290@example.com,001-924-8554
4204fc06-7130-4cc8-ae55-83d3e54a1e57,c0059fb8-734d-4be1-ab65-6e93c6709f7d,Customer 956,Birthday Party,2025-05-01,Pending,N/A,N/A,Unknown,0.00,49.37,Play Area,Superhero,Play Area,Birthday Party,customer956@example.com,001-839-2280
6ed10581-c07d-4819-a882-f0859b321b08,a7be191b-e5b5-48a6-bd05-7d413e1e988f,Customer 774,Birthday Party,2025-05-24,Pending,N/A,N/A,Unknown,0.00,152.35,Party Room,Princess,Party Room,Birthday Party,customer774@example.com,001-940-2561
7e88f432-1d3d-40d4-84b5-26d56b91333b,f2f7fadf-10ee-4a4d-92d1-2f18ca692bbe,Customer 340,Facility,2025-06-19,Pending,N/A,N/A,17:00,120.00,94.45,Play Area,N/A,Play Area,Class,customer340@example.com,001-597-9482
0c5db2fa-f9ce-4e93-b982-61ef5936546a,41940e7e-6f2a-46ba-bc73-9cb0813640d6,Customer 343,Facility,2025-05-23,Pending,N/A,N/A,15:00,45.00,246.19,Play Area,N/A,Play Area,Facility,customer343@example.com,Not Provided
fe534c8f-a02a-4efe-91e0-90d22fee3831,98bdc047-761f-4e32-b96b-41e8f5d6a3c1,Customer 344,Facility,2025-05-31,Pending,N/A,N/A,17:00,45.00,251.13,Play Area,N/A,Play Area,Class,customer344@example.com,001-357-9434
2f2554b8-289a-4f98-b642-0d84ba4db41d,c835a000-2127-40fe-9d18-c672ad4fe1e6,Customer 352,Facility,2025-04-05,Pending,N/A,N/A,10:00,90.00,212.07,Play Area,N/A,Play Area,Facility,customer352@example.com,001-643-7932
7c8c6f20-e8d9-46c2-be76-4b380af02969,2c89c98f-6ab5-485f-ad3f-b917c046f168,Customer 353,Facility,2025-04-18,Confirmed,N/A,N/A,17:00,120.00,197.86,Play Area,N/A,Play Area,Facility,customer353@example.com,001-304-7789
9eab29b5-9962-4997-9200-62c5027e1a9a,36a229d4-9f37-4b34-a22f-fd7cdee317ef,Customer 644,Birthday Party,2025-06-15,Confirmed,N/A,N/A,14:00,45.00,58.46,Party Room,No Theme Selected,Party Room,Birthday Party,customer644@example.com,001-730-5791
7593e5dd-843a-449e-9aa4-95df346e7313,03659c0f-f710-4904-b52f-74b6911e6418,Customer 385,Birthday Party,2025-04-02,Confirmed,N/A,N/A,13:00,120.00,159.03,Play Area,No Theme Selected,Play Area,Birthday Party,customer385@example.com,001-385-5804
c17d7e71-27bf-4a1c-82f1-d7cd84e770ce,2b076d02-009e-4fff-bea4-75690b7f05de,Customer 728,Class,2025-06-06,Confirmed,Gymnastics,Amanda Davis,Unknown,83.06,146.07,N/A,N/A,Gymnastics,Facility,Not Provided,001-162-6607
3caf11a4-d628-4448-8426-b67b82591301,468ec27c-84fd-4c53-a006-213ecb491f65,Customer 718,Class,2025-03-28,Pending,Gymnastics,Lisa Hensley,12:00,90.00,53.81,N/A,N/A,Gymnastics,Class,customer718@example.com,001-130-6753
4bf0d3be-5a69-4b4c-903e-070ad88cd44c,a800391e-6da7-486e-bd71-79509669aded,Customer 722,Class,2025-05-14,Confirmed,Art,Lisa Hensley,12:00,90.00,26.21,N/A,N/A,Art,Facility,customer722@example.com,001-606-7126
7b12e1f7-5fb3-4979-b43b-f770bb42769f,eb669218-43a6-4af6-9d20-70ad5cfdc030,Customer 723,Class,2025-04-04,Confirmed,Gymnastics,Amanda Davis,10:00,45.00,32.71,N/A,N/A,Gymnastics,Class,customer723@example.com,001-843-6757
4948bfb9-3b9c-4f55-a623-00cc3fb361db,8835f97e-4438-4471-a858-200c67d6a10b,Customer 529,Class,2025-06-11,Confirmed,Art,Amanda Davis,16:00,45.00,193.89,N/A,N/A,Art,Birthday Party,customer529@example.com,001-493-5527
1e6a8048-e296-47cb-a23c-9637371cf3ed,23e29ce3-8b40-4ed9-a4d2-603b6d5b24e4,Customer 530,Class,2025-06-16,Confirmed,Dance,Lisa Hensley,14:00,45.00,45.27,N/A,N/A,Dance,Class,customer530@example.com,001-312-7423
f220b357-6794-4f3e-a0c8-f1a560616117,5cd6ce0c-fb00-4203-83aa-9cf331d94439,Customer 449,Class,2025-04-06,Pending,Gymnastics,Lisa Hensley,Unknown,0.00,141.01,N/A,N/A,Gymnastics,Class,customer449@example.com,001-571-8577
da0eae7b-6560-4973-9c91-aad7a59efa5f,a91281b7-28b0-4a49-b7be-c0e5c4982958,Customer 578,Class,2025-04-06,Confirmed,Dance,Amanda Davis,14:00,45.00,147.22,N/A,N/A,Dance,Facility,customer578@example.com,001-685-2445
b64e6a64-3f6f-418d-8332-0a9cb615641e,e9ffee18-5226-4638-bfee-8e0a930920f8,Customer 579,Class,2025-05-02,Pending,Dance,James Howard,09:00,90.00,244.02,N/A,N/A,Dance,Class,customer579@example.com,001-552-3678
cfd741d8-90b6-4f26-8dee-85ddfc3924d7,1b745f37-2a38-4270-8d83-0f4446cfa612,Customer 582,Class,2025-06-18,Confirmed,Dance,James Howard,16:00,120.00,199.78,N/A,N/A,Dance,Facility,customer582@example.com,001-792-1499
c5f1afdf-bd78-4ee6-9b46-85c8cf01846e,8f50e239-f508-4980-8acd-416188982d9c,Customer 358,Facility,2025-05-10,Confirmed,N/A,N/A,17:00,120.00,163.45,Play Area,N/A,Play Area,Facility,customer358@example.com,001-353-1925
3640dbb9-8fa2-4289-82c0-7a2ead62f90b,3662d733-0b7c-4773-8ec3-b02322849c8a,Customer 845,Class,2025-05-20,Confirmed,Gymnastics,Unknown Instructor,Unknown,83.06,42.38,N/A,N/A,Gymnastics,Class,customer845@example.com,001-829-4720
22159cd7-0c3f-451c-87b1-7c23f04c2df4,292b26e4-c6c0-4266-81ae-4ca1a4f35b5f,Customer 844,Class,2025-05-05,Pending,Dance,Lisa Hensley,10:00,45.00,217.64,N/A,N/A,Dance,Class,customer844@example.com,001-779-7935
82224d3b-b738-4b84-86cb-a998bbf87b5c,944b3e75-9faa-4476-9f7a-50d51ea94ee6,Customer 851,Class,2025-05-08,Pending,Art,Lisa Hensley,15:00,120.00,188.51,N/A,N/A,Art,Facility,customer851@example.com,Not Provided
567d15c6-4294-4f6e-bd2f-05502e578d28,6f1a9058-c3d5-43db-b95d-163d158d387a,Customer 852,Class,2025-06-04,Pending,Gymnastics,Lisa Hensley,09:00,120.00,113.98,N/A,N/A,Gymnastics,Class,customer852@example.com,001-619-9240
eef57573-2bd7-42d6-89f7-411db62f8305,de90d97d-e51c-4bde-b009-68c9373bdb1f,Customer 856,Class,2025-05-18,Pending,Gymnastics,James Howard,13:00,120.00,83.97,N/A,N/A,Gymnastics,Class,customer856@example.com,001-282-2283
fbed83dd-f1a3-4d53-bcde-2a0a97a637ff,d154894a-711f-4ef5-af8f-5402e096472f,Customer 729,Class,2025-04-27,Pending,Dance,James Howard,13:00,120.00,269.9,N/A,N/A,Dance,Class,customer729@example.com,001-881-2990
6c5bf2f4-a190-450a-8990-9db8e397b75f,7586c195-9a88-4896-b88b-361847be31e1,Customer 731,Class,2025-04-10,Pending,Dance,Lisa Hensley,17:00,120.00,187.59,N/A,N/A,Dance,Facility,customer731@example.com,001-910-5007
9bcb37ad-0aeb-45f5-800a-354951fc0b4a,20a5eea2-3c2c-4a36-9466-53205fda1afc,Customer 366,Facility,2025-04-17,Confirmed,N/A,N/A,14:00,120.00,285.94,Party Room,N/A,Party Room,Facility,customer366@example.com,001-660-3163
4973c8e7-2e67-4ad2-901f-e2b4ad64ade7,b4355869-5cf9-4ff4-a6fe-3ba9e47ffd84,Customer 732,Class,2025-06-13,Confirmed,Dance,Unknown Instructor,17:00,120.00,204.36,N/A,N/A,Dance,Facility,customer732@example.com,001-240-5545
3eca8b70-45d3-4142-8a8d-d3243877d42a,feea2f17-b5b4-4ca7-8dfe-c7bd1a59d297,Customer 734,Class,2025-06-22,Pending,Gymnastics,Amanda Davis,11:00,45.00,227.39,N/A,N/A,Gymnastics,Birthday Party,customer734@example.com,001-675-9052
894f9782-e29c-4883-8a90-74d1065f4049,467e3233-619b-4dec-98e6-4430d6314b71,Customer 741,Class,2025-05-07,Pending,Dance,Lisa Hensley,11:00,120.00,66.6,N/A,N/A,Dance,Class,customer741@example.com,001-291-9320
3d2054eb-3a87-4898-87b7-1c27d17c4bac,1f70ec91-7e39-4aa4-a8b7-5d402cc15716,Customer 929,Class,2025-05-30,Confirmed,Art,James Howard,17:00,120.00,38.46,N/A,N/A,Art,Birthday Party,customer929@example.com,001-710-9856
27170562-09a6-4e68-8b36-ff468f020e07,b405c3c5-fffb-433a-93e5-1d4b608b6037,Customer 931,Class,2025-05-13,Confirmed,Dance,Lisa Hensley,17:00,120.00,123.28,N/A,N/A,Dance,Class,customer931@example.com,001-791-4892
f473eea6-b346-4c52-ad43-4bd9064f41b3,115e0760-af76-4718-9ba9-0ce09217017f,Customer 207,Birthday Party,2025-05-30,Pending,N/A,N/A,10:00,45.00,110.9,Play Area,No Theme Selected,Play Area,Birthday Party,Not Provided,001-660-7697
1fe1a179-d9ae-4e82-8f08-5cfcad082da6,eb1f1f76-83e4-46ad-ad79-628291b500f6,Customer 409,Birthday Party,2025-05-04,Confirmed,N/A,N/A,15:00,120.00,21.13,Play Area,Princess,Play Area,Birthday Party,customer409@example.com,Not Provided
a8da029b-59c0-4c96-b93f-f4fb5c1dd48e,d5249ab4-2863-4b77-93c6-3c4af2067784,Customer 413,Birthday Party,2025-06-01,Pending,N/A,N/A,16:00,120.00,127.4,Party Room,Princess,Party Room,Birthday Party,customer413@example.com,001-230-8590
81c09a27-ac81-4250-b952-6b9af2a9e442,562a46a7-ea1e-490f-92aa-e6e27001b983,Customer 414,Birthday Party,2025-04-27,Pending,N/A,N/A,14:00,90.00,45.55,Play Area,Sports,Play Area,Birthday Party,customer414@example.com,Not Provided
589f1ee8-3cb3-455a-819d-f3a0bf43d4e4,7b9640da-1f4f-4bc3-aae0-040970eb3cd2,Customer 769,Class,2025-05-10,Pending,Gymnastics,Amanda Davis,Unknown,0.00,0,N/A,N/A,Gymnastics,Class,customer769@example.com,001-553-9112
cf9fbc2d-6363-4390-8497-709b317d4261,8f439aab-563f-40ed-b1ac-e9a4b9cde832,Customer 776,Class,2025-04-04,Pending,Art,James Howard,Unknown,0.00,258.81,N/A,N/A,Art,Class,customer776@example.com,001-239-8531
764e2561-4abb-4ba6-a76a-56460cbc7ffd,f23a092b-caf3-496e-9287-b75e7ae4a15a,Customer 766,Class,2025-06-05,Pending,Gymnastics,James Howard,15:00,120.00,84.13,N/A,N/A,Gymnastics,Class,customer766@example.com,001-495-5352
8303e427-c5ff-45d9-b8ae-27df04654027,279e8686-7e06-42d3-bdda-aee91e2cd7ab,Customer 773,Class,2025-04-27,Confirmed,Dance,Amanda Davis,13:00,90.00,183.23,N/A,N/A,Dance,Class,customer773@example.com,001-195-3780
7f11814b-13ef-4a5c-b651-dcfc6189effd,983f28c3-9958-4c9d-b41b-b2bb9bc0b946,Customer 778,Class,2025-04-06,Confirmed,Gymnastics,Lisa Hensley,11:00,90.00,207.74,N/A,N/A,Gymnastics,Facility,customer778@example.com,001-718-8649
b82f96ef-e1fb-40d1-9b11-ad8a0c970193,4d7fa194-75c4-4341-bd07-128766afb59c,Customer 782,Class,2025-04-11,Pending,Gymnastics,James Howard,10:00,90.00,133.94,N/A,N/A,Gymnastics,Birthday Party,customer782@example.com,001-108-9021
dc7f2313-7d8c-4912-b1bd-9c8ef298628b,9abdd2a4-7390-4fb0-a1c3-9ceb97060890,Customer 783,Class,2025-04-06,Pending,Dance,James Howard,10:00,45.00,54.46,N/A,N/A,Dance,Class,customer783@example.com,001-866-2488
77c602e6-6561-4c9b-82fe-0073fe14aa21,10bc0242-b238-42b6-addc-7a578b2af933,Customer 786,Class,2025-05-24,Pending,Art,James Howard,09:00,120.00,288.08,N/A,N/A,Art,Class,customer786@example.com,Not Provided
232b2503-665d-4a0f-acf6-55659e4dba7b,a2ee5af8-7314-4164-9641-e941838f4b4a,Customer 788,Class,2025-05-19,Confirmed,Gymnastics,James Howard,13:00,120.00,187.52,N/A,N/A,Gymnastics,Birthday Party,customer788@example.com,001-758-9166
1811b27c-f605-4874-9f52-dce33707691e,7a06296c-69ca-40a9-a9ca-8bc4989bbf82,Customer 543,Class,2025-06-09,Confirmed,Gymnastics,Lisa Hensley,10:00,120.00,159.03,N/A,N/A,Gymnastics,Class,customer543@example.com,001-305-5722
466699cc-e766-4ba1-83c5-e48ed4731e4d,fcf29270-419a-4ecd-9773-a9300e76a5a1,Customer 937,Class,2025-06-11,Confirmed,Gymnastics,Amanda Davis,09:00,90.00,241.78,N/A,N/A,Gymnastics,Class,customer937@example.com,Not Provided
27bb6d81-a22f-4606-9782-bc0f9f3529eb,668edd47-8b4a-4079-a51d-dcb125903c33,Customer 941,Class,2025-05-11,Pending,Dance,Amanda Davis,14:00,90.00,206.74,N/A,N/A,Dance,Birthday Party,customer941@example.com,001-328-3930
bfd6e906-04ca-47c1-bb89-519e9aec4b5e,cfa15167-83ac-4ce6-acfa-7ef02d4c1ef1,Customer 944,Class,2025-06-07,Pending,Gymnastics,James Howard,10:00,90.00,272.32,N/A,N/A,Gymnastics,Facility,customer944@example.com,Not Provided
b5aed5cd-b3f2-4789-99c1-70448edacc57,54368dad-0561-44eb-bae5-803f20139ad0,Customer 947,Class,2025-04-06,Confirmed,Dance,Lisa Hensley,16:00,120.00,161.45,N/A,N/A,Dance,Class,customer947@example.com,001-898-4469
74857cc4-4e61-492d-a0ef-c35d96f1f807,ddb2302d-fa9d-4d36-a0ad-dd3381cea50c,Customer 961,Class,2025-03-28,Pending,Art,Unknown Instructor,10:00,90.00,0,N/A,N/A,Art,Facility,customer961@example.com,001-198-3080
8e6034a8-add2-41e8-9084-a5c36ce65b97,b843ed19-4ccb-440f-a1a3-b94a162f726b,Customer 962,Class,2025-03-25,Confirmed,Gymnastics,Lisa Hensley,14:00,90.00,115.3,N/A,N/A,Gymnastics,Birthday Party,customer962@example.com,001-950-6514
fba052c6-0911-42e8-a30f-23cb717b9b81,3ca5e9bc-af0a-4997-879a-9e034b5b026f,Customer 367,Facility,2025-05-11,Pending,N/A,N/A,Unknown,0.00,279,Party Room,N/A,Party Room,Birthday Party,customer367@example.com,001-661-9237
0533423c-6357-4543-a5c6-f4b6032ea122,f3efe5cd-3028-4ed4-8119-db16735a2ec3,Customer 887,Birthday Party,2025-04-01,Pending,N/A,N/A,Unknown,0.00,145.66,Play Area,No Theme Selected,Play Area,Birthday Party,customer887@example.com,001-172-6947
261f9dca-e87f-4f9f-8a21-9e6c044d9490,e5ffcbcf-2ebf-4c07-9631-9e0173257d0e,Customer 296,Birthday Party,2025-04-02,Confirmed,N/A,N/A,Unknown,83.06,159.03,Play Area,Sports,Play Area,Birthday Party,customer296@example.com,001-910-5799
d10de4ee-1592-438c-9897-b66f9e236eea,4dc3f687-1a32-4b36-b5ba-628b1b7bbc75,Customer 9,Birthday Party,2025-05-19,Confirmed,N/A,N/A,Unknown,83.06,159.03,Party Room,Sports,Party Room,Birthday Party,Not Provided,001-725-8127
633d1590-d9b2-4263-9b29-8589333c7a0a,10cd8264-a18b-4ee4-a035-27058df83238,Customer 997,Class,2025-05-02,Confirmed,Art,James Howard,Unknown,83.06,119.02,N/A,N/A,Art,Class,customer997@example.com,Not Provided
2ff36e6b-da33-425e-802e-95b88bfd2e57,46daf7bb-edb9-4795-9c19-e5975a898d93,Customer 989,Class,2025-03-25,Pending,Art,James Howard,Unknown,0.00,179.95,N/A,N/A,Art,Facility,customer989@example.com,001-728-7350
c5603ab6-58af-4108-8682-307beab85d10,3406e7b5-a5ba-4633-8532-ffd1cc8cb045,Customer 816,Class,2025-04-20,Pending,Gymnastics,James Howard,15:00,90.00,133.79,N/A,N/A,Gymnastics,Birthday Party,Not Provided,001-793-9926
1534f591-a526-4315-a51e-4d027d30a3ee,260bff2c-457d-41f4-994e-4628e33deab8,Customer 818,Class,2025-05-08,Pending,Art,James Howard,13:00,45.00,263.92,N/A,N/A,Art,Birthday Party,customer818@example.com,001-806-6425
